,realtime_start,realtime_end,date,value
1903,2024-08-13,2024-08-13,2007-09-20,6.34
1904,2024-08-13,2024-08-13,2007-09-27,6.42
1905,2024-08-13,2024-08-13,2007-10-04,6.37
1906,2024-08-13,2024-08-13,2007-10-11,6.4
1907,2024-08-13,2024-08-13,2007-10-18,6.4
1908,2024-08-13,2024-08-13,2007-10-25,6.33
1909,2024-08-13,2024-08-13,2007-11-01,6.26
1910,2024-08-13,2024-08-13,2007-11-08,6.24
1911,2024-08-13,2024-08-13,2007-11-15,6.24
1912,2024-08-13,2024-08-13,2007-11-21,6.2
1913,2024-08-13,2024-08-13,2007-11-29,6.1
1914,2024-08-13,2024-08-13,2007-12-06,5.96
1915,2024-08-13,2024-08-13,2007-12-13,6.11
1916,2024-08-13,2024-08-13,2007-12-20,6.14
1917,2024-08-13,2024-08-13,2007-12-27,6.17
1918,2024-08-13,2024-08-13,2008-01-03,6.07
1919,2024-08-13,2024-08-13,2008-01-10,5.87
1920,2024-08-13,2024-08-13,2008-01-17,5.69
1921,2024-08-13,2024-08-13,2008-01-24,5.48
1922,2024-08-13,2024-08-13,2008-01-31,5.68
1923,2024-08-13,2024-08-13,2008-02-07,5.67
1924,2024-08-13,2024-08-13,2008-02-14,5.72
1925,2024-08-13,2024-08-13,2008-02-21,6.04
1926,2024-08-13,2024-08-13,2008-02-28,6.24
1927,2024-08-13,2024-08-13,2008-03-06,6.03
1928,2024-08-13,2024-08-13,2008-03-13,6.13
1929,2024-08-13,2024-08-13,2008-03-20,5.87
1930,2024-08-13,2024-08-13,2008-03-27,5.85
1931,2024-08-13,2024-08-13,2008-04-03,5.88
1932,2024-08-13,2024-08-13,2008-04-10,5.88
1933,2024-08-13,2024-08-13,2008-04-17,5.88
1934,2024-08-13,2024-08-13,2008-04-24,6.03
1935,2024-08-13,2024-08-13,2008-05-01,6.06
1936,2024-08-13,2024-08-13,2008-05-08,6.05
1937,2024-08-13,2024-08-13,2008-05-15,6.01
1938,2024-08-13,2024-08-13,2008-05-22,5.98
1939,2024-08-13,2024-08-13,2008-05-29,6.08
1940,2024-08-13,2024-08-13,2008-06-05,6.09
1941,2024-08-13,2024-08-13,2008-06-12,6.32
1942,2024-08-13,2024-08-13,2008-06-19,6.42
1943,2024-08-13,2024-08-13,2008-06-26,6.45
1944,2024-08-13,2024-08-13,2008-07-03,6.35
1945,2024-08-13,2024-08-13,2008-07-10,6.37
1946,2024-08-13,2024-08-13,2008-07-17,6.26
1947,2024-08-13,2024-08-13,2008-07-24,6.63
1948,2024-08-13,2024-08-13,2008-07-31,6.52
1949,2024-08-13,2024-08-13,2008-08-07,6.52
1950,2024-08-13,2024-08-13,2008-08-14,6.52
1951,2024-08-13,2024-08-13,2008-08-21,6.47
1952,2024-08-13,2024-08-13,2008-08-28,6.4
1953,2024-08-13,2024-08-13,2008-09-04,6.35
1954,2024-08-13,2024-08-13,2008-09-11,5.93
1955,2024-08-13,2024-08-13,2008-09-18,5.78
1956,2024-08-13,2024-08-13,2008-09-25,6.09
1957,2024-08-13,2024-08-13,2008-10-02,6.1
1958,2024-08-13,2024-08-13,2008-10-09,5.94
1959,2024-08-13,2024-08-13,2008-10-16,6.46
1960,2024-08-13,2024-08-13,2008-10-23,6.04
1961,2024-08-13,2024-08-13,2008-10-30,6.46
1962,2024-08-13,2024-08-13,2008-11-06,6.2
1963,2024-08-13,2024-08-13,2008-11-13,6.14
1964,2024-08-13,2024-08-13,2008-11-20,6.04
1965,2024-08-13,2024-08-13,2008-11-26,5.97
1966,2024-08-13,2024-08-13,2008-12-04,5.53
1967,2024-08-13,2024-08-13,2008-12-11,5.47
1968,2024-08-13,2024-08-13,2008-12-18,5.19
1969,2024-08-13,2024-08-13,2008-12-24,5.14
1970,2024-08-13,2024-08-13,2008-12-31,5.1
1971,2024-08-13,2024-08-13,2009-01-08,5.01
1972,2024-08-13,2024-08-13,2009-01-15,4.96
1973,2024-08-13,2024-08-13,2009-01-22,5.12
1974,2024-08-13,2024-08-13,2009-01-29,5.1
1975,2024-08-13,2024-08-13,2009-02-05,5.25
1976,2024-08-13,2024-08-13,2009-02-12,5.16
1977,2024-08-13,2024-08-13,2009-02-19,5.04
1978,2024-08-13,2024-08-13,2009-02-26,5.07
1979,2024-08-13,2024-08-13,2009-03-05,5.15
1980,2024-08-13,2024-08-13,2009-03-12,5.03
1981,2024-08-13,2024-08-13,2009-03-19,4.98
1982,2024-08-13,2024-08-13,2009-03-26,4.85
1983,2024-08-13,2024-08-13,2009-04-02,4.78
1984,2024-08-13,2024-08-13,2009-04-09,4.87
1985,2024-08-13,2024-08-13,2009-04-16,4.82
1986,2024-08-13,2024-08-13,2009-04-23,4.8
1987,2024-08-13,2024-08-13,2009-04-30,4.78
1988,2024-08-13,2024-08-13,2009-05-07,4.84
1989,2024-08-13,2024-08-13,2009-05-14,4.86
1990,2024-08-13,2024-08-13,2009-05-21,4.82
1991,2024-08-13,2024-08-13,2009-05-28,4.91
1992,2024-08-13,2024-08-13,2009-06-04,5.29
1993,2024-08-13,2024-08-13,2009-06-11,5.59
1994,2024-08-13,2024-08-13,2009-06-18,5.38
1995,2024-08-13,2024-08-13,2009-06-25,5.42
1996,2024-08-13,2024-08-13,2009-07-02,5.32
1997,2024-08-13,2024-08-13,2009-07-09,5.2
1998,2024-08-13,2024-08-13,2009-07-16,5.14
1999,2024-08-13,2024-08-13,2009-07-23,5.2
2000,2024-08-13,2024-08-13,2009-07-30,5.25
2001,2024-08-13,2024-08-13,2009-08-06,5.22
2002,2024-08-13,2024-08-13,2009-08-13,5.29
2003,2024-08-13,2024-08-13,2009-08-20,5.12
2004,2024-08-13,2024-08-13,2009-08-27,5.14
2005,2024-08-13,2024-08-13,2009-09-03,5.08
2006,2024-08-13,2024-08-13,2009-09-10,5.07
2007,2024-08-13,2024-08-13,2009-09-17,5.04
2008,2024-08-13,2024-08-13,2009-09-24,5.04
2009,2024-08-13,2024-08-13,2009-10-01,4.94
2010,2024-08-13,2024-08-13,2009-10-08,4.87
2011,2024-08-13,2024-08-13,2009-10-15,4.92
2012,2024-08-13,2024-08-13,2009-10-22,5.0
2013,2024-08-13,2024-08-13,2009-10-29,5.03
2014,2024-08-13,2024-08-13,2009-11-05,4.98
2015,2024-08-13,2024-08-13,2009-11-12,4.91
2016,2024-08-13,2024-08-13,2009-11-19,4.83
2017,2024-08-13,2024-08-13,2009-11-25,4.78
2018,2024-08-13,2024-08-13,2009-12-03,4.71
2019,2024-08-13,2024-08-13,2009-12-10,4.81
2020,2024-08-13,2024-08-13,2009-12-17,4.94
2021,2024-08-13,2024-08-13,2009-12-24,5.05
2022,2024-08-13,2024-08-13,2009-12-31,5.14
2023,2024-08-13,2024-08-13,2010-01-07,5.09
2024,2024-08-13,2024-08-13,2010-01-14,5.06
2025,2024-08-13,2024-08-13,2010-01-21,4.99
2026,2024-08-13,2024-08-13,2010-01-28,4.98
2027,2024-08-13,2024-08-13,2010-02-04,5.01
2028,2024-08-13,2024-08-13,2010-02-11,4.97
2029,2024-08-13,2024-08-13,2010-02-18,4.93
2030,2024-08-13,2024-08-13,2010-02-25,5.05
2031,2024-08-13,2024-08-13,2010-03-04,4.97
2032,2024-08-13,2024-08-13,2010-03-11,4.95
2033,2024-08-13,2024-08-13,2010-03-18,4.96
2034,2024-08-13,2024-08-13,2010-03-25,4.99
2035,2024-08-13,2024-08-13,2010-04-01,5.08
2036,2024-08-13,2024-08-13,2010-04-08,5.21
2037,2024-08-13,2024-08-13,2010-04-15,5.07
2038,2024-08-13,2024-08-13,2010-04-22,5.07
2039,2024-08-13,2024-08-13,2010-04-29,5.06
2040,2024-08-13,2024-08-13,2010-05-06,5.0
2041,2024-08-13,2024-08-13,2010-05-13,4.93
2042,2024-08-13,2024-08-13,2010-05-20,4.84
2043,2024-08-13,2024-08-13,2010-05-27,4.78
2044,2024-08-13,2024-08-13,2010-06-03,4.79
2045,2024-08-13,2024-08-13,2010-06-10,4.72
2046,2024-08-13,2024-08-13,2010-06-17,4.75
2047,2024-08-13,2024-08-13,2010-06-24,4.69
2048,2024-08-13,2024-08-13,2010-07-01,4.58
2049,2024-08-13,2024-08-13,2010-07-08,4.57
2050,2024-08-13,2024-08-13,2010-07-15,4.57
2051,2024-08-13,2024-08-13,2010-07-22,4.56
2052,2024-08-13,2024-08-13,2010-07-29,4.54
2053,2024-08-13,2024-08-13,2010-08-05,4.49
2054,2024-08-13,2024-08-13,2010-08-12,4.44
2055,2024-08-13,2024-08-13,2010-08-19,4.42
2056,2024-08-13,2024-08-13,2010-08-26,4.36
2057,2024-08-13,2024-08-13,2010-09-02,4.32
2058,2024-08-13,2024-08-13,2010-09-09,4.35
2059,2024-08-13,2024-08-13,2010-09-16,4.37
2060,2024-08-13,2024-08-13,2010-09-23,4.37
2061,2024-08-13,2024-08-13,2010-09-30,4.32
2062,2024-08-13,2024-08-13,2010-10-07,4.27
2063,2024-08-13,2024-08-13,2010-10-14,4.19
2064,2024-08-13,2024-08-13,2010-10-21,4.21
2065,2024-08-13,2024-08-13,2010-10-28,4.23
2066,2024-08-13,2024-08-13,2010-11-04,4.24
2067,2024-08-13,2024-08-13,2010-11-11,4.17
2068,2024-08-13,2024-08-13,2010-11-18,4.39
2069,2024-08-13,2024-08-13,2010-11-24,4.4
2070,2024-08-13,2024-08-13,2010-12-02,4.46
2071,2024-08-13,2024-08-13,2010-12-09,4.61
2072,2024-08-13,2024-08-13,2010-12-16,4.83
2073,2024-08-13,2024-08-13,2010-12-23,4.81
2074,2024-08-13,2024-08-13,2010-12-30,4.86
2075,2024-08-13,2024-08-13,2011-01-06,4.77
2076,2024-08-13,2024-08-13,2011-01-13,4.71
2077,2024-08-13,2024-08-13,2011-01-20,4.74
2078,2024-08-13,2024-08-13,2011-01-27,4.8
2079,2024-08-13,2024-08-13,2011-02-03,4.81
2080,2024-08-13,2024-08-13,2011-02-10,5.05
2081,2024-08-13,2024-08-13,2011-02-17,5.0
2082,2024-08-13,2024-08-13,2011-02-24,4.95
2083,2024-08-13,2024-08-13,2011-03-03,4.87
2084,2024-08-13,2024-08-13,2011-03-10,4.88
2085,2024-08-13,2024-08-13,2011-03-17,4.76
2086,2024-08-13,2024-08-13,2011-03-24,4.81
2087,2024-08-13,2024-08-13,2011-03-31,4.86
2088,2024-08-13,2024-08-13,2011-04-07,4.87
2089,2024-08-13,2024-08-13,2011-04-14,4.91
2090,2024-08-13,2024-08-13,2011-04-21,4.8
2091,2024-08-13,2024-08-13,2011-04-28,4.78
2092,2024-08-13,2024-08-13,2011-05-05,4.71
2093,2024-08-13,2024-08-13,2011-05-12,4.63
2094,2024-08-13,2024-08-13,2011-05-19,4.61
2095,2024-08-13,2024-08-13,2011-05-26,4.6
2096,2024-08-13,2024-08-13,2011-06-02,4.55
2097,2024-08-13,2024-08-13,2011-06-09,4.49
2098,2024-08-13,2024-08-13,2011-06-16,4.5
2099,2024-08-13,2024-08-13,2011-06-23,4.5
2100,2024-08-13,2024-08-13,2011-06-30,4.51
2101,2024-08-13,2024-08-13,2011-07-07,4.6
2102,2024-08-13,2024-08-13,2011-07-14,4.51
2103,2024-08-13,2024-08-13,2011-07-21,4.52
2104,2024-08-13,2024-08-13,2011-07-28,4.55
2105,2024-08-13,2024-08-13,2011-08-04,4.39
2106,2024-08-13,2024-08-13,2011-08-11,4.32
2107,2024-08-13,2024-08-13,2011-08-18,4.15
2108,2024-08-13,2024-08-13,2011-08-25,4.22
2109,2024-08-13,2024-08-13,2011-09-01,4.22
2110,2024-08-13,2024-08-13,2011-09-08,4.12
2111,2024-08-13,2024-08-13,2011-09-15,4.09
2112,2024-08-13,2024-08-13,2011-09-22,4.09
2113,2024-08-13,2024-08-13,2011-09-29,4.01
2114,2024-08-13,2024-08-13,2011-10-06,3.94
2115,2024-08-13,2024-08-13,2011-10-13,4.12
2116,2024-08-13,2024-08-13,2011-10-20,4.11
2117,2024-08-13,2024-08-13,2011-10-27,4.1
2118,2024-08-13,2024-08-13,2011-11-03,4.0
2119,2024-08-13,2024-08-13,2011-11-10,3.99
2120,2024-08-13,2024-08-13,2011-11-17,4.0
2121,2024-08-13,2024-08-13,2011-11-23,3.98
2122,2024-08-13,2024-08-13,2011-12-01,4.0
2123,2024-08-13,2024-08-13,2011-12-08,3.99
2124,2024-08-13,2024-08-13,2011-12-15,3.94
2125,2024-08-13,2024-08-13,2011-12-22,3.91
2126,2024-08-13,2024-08-13,2011-12-29,3.95
2127,2024-08-13,2024-08-13,2012-01-05,3.91
2128,2024-08-13,2024-08-13,2012-01-12,3.89
2129,2024-08-13,2024-08-13,2012-01-19,3.88
2130,2024-08-13,2024-08-13,2012-01-26,3.98
2131,2024-08-13,2024-08-13,2012-02-02,3.87
2132,2024-08-13,2024-08-13,2012-02-09,3.87
2133,2024-08-13,2024-08-13,2012-02-16,3.87
2134,2024-08-13,2024-08-13,2012-02-23,3.95
2135,2024-08-13,2024-08-13,2012-03-01,3.9
2136,2024-08-13,2024-08-13,2012-03-08,3.88
2137,2024-08-13,2024-08-13,2012-03-15,3.92
2138,2024-08-13,2024-08-13,2012-03-22,4.08
2139,2024-08-13,2024-08-13,2012-03-29,3.99
2140,2024-08-13,2024-08-13,2012-04-05,3.98
2141,2024-08-13,2024-08-13,2012-04-12,3.88
2142,2024-08-13,2024-08-13,2012-04-19,3.9
2143,2024-08-13,2024-08-13,2012-04-26,3.88
2144,2024-08-13,2024-08-13,2012-05-03,3.84
2145,2024-08-13,2024-08-13,2012-05-10,3.83
2146,2024-08-13,2024-08-13,2012-05-17,3.79
2147,2024-08-13,2024-08-13,2012-05-24,3.78
2148,2024-08-13,2024-08-13,2012-05-31,3.75
2149,2024-08-13,2024-08-13,2012-06-07,3.67
2150,2024-08-13,2024-08-13,2012-06-14,3.71
2151,2024-08-13,2024-08-13,2012-06-21,3.66
2152,2024-08-13,2024-08-13,2012-06-28,3.66
2153,2024-08-13,2024-08-13,2012-07-05,3.62
2154,2024-08-13,2024-08-13,2012-07-12,3.56
2155,2024-08-13,2024-08-13,2012-07-19,3.53
2156,2024-08-13,2024-08-13,2012-07-26,3.49
2157,2024-08-13,2024-08-13,2012-08-02,3.55
2158,2024-08-13,2024-08-13,2012-08-09,3.59
2159,2024-08-13,2024-08-13,2012-08-16,3.62
2160,2024-08-13,2024-08-13,2012-08-23,3.66
2161,2024-08-13,2024-08-13,2012-08-30,3.59
2162,2024-08-13,2024-08-13,2012-09-06,3.55
2163,2024-08-13,2024-08-13,2012-09-13,3.55
2164,2024-08-13,2024-08-13,2012-09-20,3.49
2165,2024-08-13,2024-08-13,2012-09-27,3.4
2166,2024-08-13,2024-08-13,2012-10-04,3.36
2167,2024-08-13,2024-08-13,2012-10-11,3.39
2168,2024-08-13,2024-08-13,2012-10-18,3.37
2169,2024-08-13,2024-08-13,2012-10-25,3.41
2170,2024-08-13,2024-08-13,2012-11-01,3.39
2171,2024-08-13,2024-08-13,2012-11-08,3.4
2172,2024-08-13,2024-08-13,2012-11-15,3.34
2173,2024-08-13,2024-08-13,2012-11-21,3.31
2174,2024-08-13,2024-08-13,2012-11-29,3.32
2175,2024-08-13,2024-08-13,2012-12-06,3.34
2176,2024-08-13,2024-08-13,2012-12-13,3.32
2177,2024-08-13,2024-08-13,2012-12-20,3.37
2178,2024-08-13,2024-08-13,2012-12-27,3.35
2179,2024-08-13,2024-08-13,2013-01-03,3.34
2180,2024-08-13,2024-08-13,2013-01-10,3.4
2181,2024-08-13,2024-08-13,2013-01-17,3.38
2182,2024-08-13,2024-08-13,2013-01-24,3.42
2183,2024-08-13,2024-08-13,2013-01-31,3.53
2184,2024-08-13,2024-08-13,2013-02-07,3.53
2185,2024-08-13,2024-08-13,2013-02-14,3.53
2186,2024-08-13,2024-08-13,2013-02-21,3.56
2187,2024-08-13,2024-08-13,2013-02-28,3.51
2188,2024-08-13,2024-08-13,2013-03-07,3.52
2189,2024-08-13,2024-08-13,2013-03-14,3.63
2190,2024-08-13,2024-08-13,2013-03-21,3.54
2191,2024-08-13,2024-08-13,2013-03-28,3.57
2192,2024-08-13,2024-08-13,2013-04-04,3.54
2193,2024-08-13,2024-08-13,2013-04-11,3.43
2194,2024-08-13,2024-08-13,2013-04-18,3.41
2195,2024-08-13,2024-08-13,2013-04-25,3.4
2196,2024-08-13,2024-08-13,2013-05-02,3.35
2197,2024-08-13,2024-08-13,2013-05-09,3.42
2198,2024-08-13,2024-08-13,2013-05-16,3.51
2199,2024-08-13,2024-08-13,2013-05-23,3.59
2200,2024-08-13,2024-08-13,2013-05-30,3.81
2201,2024-08-13,2024-08-13,2013-06-06,3.91
2202,2024-08-13,2024-08-13,2013-06-13,3.98
2203,2024-08-13,2024-08-13,2013-06-20,3.93
2204,2024-08-13,2024-08-13,2013-06-27,4.46
2205,2024-08-13,2024-08-13,2013-07-03,4.29
2206,2024-08-13,2024-08-13,2013-07-11,4.51
2207,2024-08-13,2024-08-13,2013-07-18,4.37
2208,2024-08-13,2024-08-13,2013-07-25,4.31
2209,2024-08-13,2024-08-13,2013-08-01,4.39
2210,2024-08-13,2024-08-13,2013-08-08,4.4
2211,2024-08-13,2024-08-13,2013-08-15,4.4
2212,2024-08-13,2024-08-13,2013-08-22,4.58
2213,2024-08-13,2024-08-13,2013-08-29,4.51
2214,2024-08-13,2024-08-13,2013-09-05,4.57
2215,2024-08-13,2024-08-13,2013-09-12,4.57
2216,2024-08-13,2024-08-13,2013-09-19,4.5
2217,2024-08-13,2024-08-13,2013-09-26,4.32
2218,2024-08-13,2024-08-13,2013-10-03,4.22
2219,2024-08-13,2024-08-13,2013-10-10,4.23
2220,2024-08-13,2024-08-13,2013-10-17,4.28
2221,2024-08-13,2024-08-13,2013-10-24,4.13
2222,2024-08-13,2024-08-13,2013-10-31,4.1
2223,2024-08-13,2024-08-13,2013-11-07,4.16
2224,2024-08-13,2024-08-13,2013-11-14,4.35
2225,2024-08-13,2024-08-13,2013-11-21,4.22
2226,2024-08-13,2024-08-13,2013-11-27,4.29
2227,2024-08-13,2024-08-13,2013-12-05,4.46
2228,2024-08-13,2024-08-13,2013-12-12,4.42
2229,2024-08-13,2024-08-13,2013-12-19,4.47
2230,2024-08-13,2024-08-13,2013-12-26,4.48
2231,2024-08-13,2024-08-13,2014-01-02,4.53
2232,2024-08-13,2024-08-13,2014-01-09,4.51
2233,2024-08-13,2024-08-13,2014-01-16,4.41
2234,2024-08-13,2024-08-13,2014-01-23,4.39
2235,2024-08-13,2024-08-13,2014-01-30,4.32
2236,2024-08-13,2024-08-13,2014-02-06,4.23
2237,2024-08-13,2024-08-13,2014-02-13,4.28
2238,2024-08-13,2024-08-13,2014-02-20,4.33
2239,2024-08-13,2024-08-13,2014-02-27,4.37
2240,2024-08-13,2024-08-13,2014-03-06,4.28
2241,2024-08-13,2024-08-13,2014-03-13,4.37
2242,2024-08-13,2024-08-13,2014-03-20,4.32
2243,2024-08-13,2024-08-13,2014-03-27,4.4
2244,2024-08-13,2024-08-13,2014-04-03,4.41
2245,2024-08-13,2024-08-13,2014-04-10,4.34
2246,2024-08-13,2024-08-13,2014-04-17,4.27
2247,2024-08-13,2024-08-13,2014-04-24,4.33
2248,2024-08-13,2024-08-13,2014-05-01,4.29
2249,2024-08-13,2024-08-13,2014-05-08,4.21
2250,2024-08-13,2024-08-13,2014-05-15,4.2
2251,2024-08-13,2024-08-13,2014-05-22,4.14
2252,2024-08-13,2024-08-13,2014-05-29,4.12
2253,2024-08-13,2024-08-13,2014-06-05,4.14
2254,2024-08-13,2024-08-13,2014-06-12,4.2
2255,2024-08-13,2024-08-13,2014-06-19,4.17
2256,2024-08-13,2024-08-13,2014-06-26,4.14
2257,2024-08-13,2024-08-13,2014-07-03,4.12
2258,2024-08-13,2024-08-13,2014-07-10,4.15
2259,2024-08-13,2024-08-13,2014-07-17,4.13
2260,2024-08-13,2024-08-13,2014-07-24,4.13
2261,2024-08-13,2024-08-13,2014-07-31,4.12
2262,2024-08-13,2024-08-13,2014-08-07,4.14
2263,2024-08-13,2024-08-13,2014-08-14,4.12
2264,2024-08-13,2024-08-13,2014-08-21,4.1
2265,2024-08-13,2024-08-13,2014-08-28,4.1
2266,2024-08-13,2024-08-13,2014-09-04,4.1
2267,2024-08-13,2024-08-13,2014-09-11,4.12
2268,2024-08-13,2024-08-13,2014-09-18,4.23
2269,2024-08-13,2024-08-13,2014-09-25,4.2
2270,2024-08-13,2024-08-13,2014-10-02,4.19
2271,2024-08-13,2024-08-13,2014-10-09,4.12
2272,2024-08-13,2024-08-13,2014-10-16,3.97
2273,2024-08-13,2024-08-13,2014-10-23,3.92
2274,2024-08-13,2024-08-13,2014-10-30,3.98
2275,2024-08-13,2024-08-13,2014-11-06,4.02
2276,2024-08-13,2024-08-13,2014-11-13,4.01
2277,2024-08-13,2024-08-13,2014-11-20,3.99
2278,2024-08-13,2024-08-13,2014-11-26,3.97
2279,2024-08-13,2024-08-13,2014-12-04,3.89
2280,2024-08-13,2024-08-13,2014-12-11,3.93
2281,2024-08-13,2024-08-13,2014-12-18,3.8
2282,2024-08-13,2024-08-13,2014-12-24,3.83
2283,2024-08-13,2024-08-13,2014-12-31,3.87
2284,2024-08-13,2024-08-13,2015-01-08,3.73
2285,2024-08-13,2024-08-13,2015-01-15,3.66
2286,2024-08-13,2024-08-13,2015-01-22,3.63
2287,2024-08-13,2024-08-13,2015-01-29,3.66
2288,2024-08-13,2024-08-13,2015-02-05,3.59
2289,2024-08-13,2024-08-13,2015-02-12,3.69
2290,2024-08-13,2024-08-13,2015-02-19,3.76
2291,2024-08-13,2024-08-13,2015-02-26,3.8
2292,2024-08-13,2024-08-13,2015-03-05,3.75
2293,2024-08-13,2024-08-13,2015-03-12,3.86
2294,2024-08-13,2024-08-13,2015-03-19,3.78
2295,2024-08-13,2024-08-13,2015-03-26,3.69
2296,2024-08-13,2024-08-13,2015-04-02,3.7
2297,2024-08-13,2024-08-13,2015-04-09,3.66
2298,2024-08-13,2024-08-13,2015-04-16,3.67
2299,2024-08-13,2024-08-13,2015-04-23,3.65
2300,2024-08-13,2024-08-13,2015-04-30,3.68
2301,2024-08-13,2024-08-13,2015-05-07,3.8
2302,2024-08-13,2024-08-13,2015-05-14,3.85
2303,2024-08-13,2024-08-13,2015-05-21,3.84
2304,2024-08-13,2024-08-13,2015-05-28,3.87
2305,2024-08-13,2024-08-13,2015-06-04,3.87
2306,2024-08-13,2024-08-13,2015-06-11,4.04
2307,2024-08-13,2024-08-13,2015-06-18,4.0
2308,2024-08-13,2024-08-13,2015-06-25,4.02
2309,2024-08-13,2024-08-13,2015-07-02,4.08
2310,2024-08-13,2024-08-13,2015-07-09,4.04
2311,2024-08-13,2024-08-13,2015-07-16,4.09
2312,2024-08-13,2024-08-13,2015-07-23,4.04
2313,2024-08-13,2024-08-13,2015-07-30,3.98
2314,2024-08-13,2024-08-13,2015-08-06,3.91
2315,2024-08-13,2024-08-13,2015-08-13,3.94
2316,2024-08-13,2024-08-13,2015-08-20,3.93
2317,2024-08-13,2024-08-13,2015-08-27,3.84
2318,2024-08-13,2024-08-13,2015-09-03,3.89
2319,2024-08-13,2024-08-13,2015-09-10,3.9
2320,2024-08-13,2024-08-13,2015-09-17,3.91
2321,2024-08-13,2024-08-13,2015-09-24,3.86
2322,2024-08-13,2024-08-13,2015-10-01,3.85
2323,2024-08-13,2024-08-13,2015-10-08,3.76
2324,2024-08-13,2024-08-13,2015-10-15,3.82
2325,2024-08-13,2024-08-13,2015-10-22,3.79
2326,2024-08-13,2024-08-13,2015-10-29,3.76
2327,2024-08-13,2024-08-13,2015-11-05,3.87
2328,2024-08-13,2024-08-13,2015-11-12,3.98
2329,2024-08-13,2024-08-13,2015-11-19,3.97
2330,2024-08-13,2024-08-13,2015-11-25,3.95
2331,2024-08-13,2024-08-13,2015-12-03,3.93
2332,2024-08-13,2024-08-13,2015-12-10,3.95
2333,2024-08-13,2024-08-13,2015-12-17,3.97
2334,2024-08-13,2024-08-13,2015-12-24,3.96
2335,2024-08-13,2024-08-13,2015-12-31,4.01
2336,2024-08-13,2024-08-13,2016-01-07,3.97
2337,2024-08-13,2024-08-13,2016-01-14,3.92
2338,2024-08-13,2024-08-13,2016-01-21,3.81
2339,2024-08-13,2024-08-13,2016-01-28,3.79
2340,2024-08-13,2024-08-13,2016-02-04,3.72
2341,2024-08-13,2024-08-13,2016-02-11,3.65
2342,2024-08-13,2024-08-13,2016-02-18,3.65
2343,2024-08-13,2024-08-13,2016-02-25,3.62
2344,2024-08-13,2024-08-13,2016-03-03,3.64
2345,2024-08-13,2024-08-13,2016-03-10,3.68
2346,2024-08-13,2024-08-13,2016-03-17,3.73
2347,2024-08-13,2024-08-13,2016-03-24,3.71
2348,2024-08-13,2024-08-13,2016-03-31,3.71
2349,2024-08-13,2024-08-13,2016-04-07,3.59
2350,2024-08-13,2024-08-13,2016-04-14,3.58
2351,2024-08-13,2024-08-13,2016-04-21,3.59
2352,2024-08-13,2024-08-13,2016-04-28,3.66
2353,2024-08-13,2024-08-13,2016-05-05,3.61
2354,2024-08-13,2024-08-13,2016-05-12,3.57
2355,2024-08-13,2024-08-13,2016-05-19,3.58
2356,2024-08-13,2024-08-13,2016-05-26,3.64
2357,2024-08-13,2024-08-13,2016-06-02,3.66
2358,2024-08-13,2024-08-13,2016-06-09,3.6
2359,2024-08-13,2024-08-13,2016-06-16,3.54
2360,2024-08-13,2024-08-13,2016-06-23,3.56
2361,2024-08-13,2024-08-13,2016-06-30,3.48
2362,2024-08-13,2024-08-13,2016-07-07,3.41
2363,2024-08-13,2024-08-13,2016-07-14,3.42
2364,2024-08-13,2024-08-13,2016-07-21,3.45
2365,2024-08-13,2024-08-13,2016-07-28,3.48
2366,2024-08-13,2024-08-13,2016-08-04,3.43
2367,2024-08-13,2024-08-13,2016-08-11,3.45
2368,2024-08-13,2024-08-13,2016-08-18,3.43
2369,2024-08-13,2024-08-13,2016-08-25,3.43
2370,2024-08-13,2024-08-13,2016-09-01,3.46
2371,2024-08-13,2024-08-13,2016-09-08,3.44
2372,2024-08-13,2024-08-13,2016-09-15,3.5
2373,2024-08-13,2024-08-13,2016-09-22,3.48
2374,2024-08-13,2024-08-13,2016-09-29,3.42
2375,2024-08-13,2024-08-13,2016-10-06,3.42
2376,2024-08-13,2024-08-13,2016-10-13,3.47
2377,2024-08-13,2024-08-13,2016-10-20,3.52
2378,2024-08-13,2024-08-13,2016-10-27,3.47
2379,2024-08-13,2024-08-13,2016-11-03,3.54
2380,2024-08-13,2024-08-13,2016-11-10,3.57
2381,2024-08-13,2024-08-13,2016-11-17,3.94
2382,2024-08-13,2024-08-13,2016-11-23,4.03
2383,2024-08-13,2024-08-13,2016-12-01,4.08
2384,2024-08-13,2024-08-13,2016-12-08,4.13
2385,2024-08-13,2024-08-13,2016-12-15,4.16
2386,2024-08-13,2024-08-13,2016-12-22,4.3
2387,2024-08-13,2024-08-13,2016-12-29,4.32
2388,2024-08-13,2024-08-13,2017-01-05,4.2
2389,2024-08-13,2024-08-13,2017-01-12,4.12
2390,2024-08-13,2024-08-13,2017-01-19,4.09
2391,2024-08-13,2024-08-13,2017-01-26,4.19
2392,2024-08-13,2024-08-13,2017-02-02,4.19
2393,2024-08-13,2024-08-13,2017-02-09,4.17
2394,2024-08-13,2024-08-13,2017-02-16,4.15
2395,2024-08-13,2024-08-13,2017-02-23,4.16
2396,2024-08-13,2024-08-13,2017-03-02,4.1
2397,2024-08-13,2024-08-13,2017-03-09,4.21
2398,2024-08-13,2024-08-13,2017-03-16,4.3
2399,2024-08-13,2024-08-13,2017-03-23,4.23
2400,2024-08-13,2024-08-13,2017-03-30,4.14
2401,2024-08-13,2024-08-13,2017-04-06,4.1
